Index,EMP_ID,CLM_SYS,CLM_REF,WSA_TYP,FLEXBEN_TYPE,CLM_DT,CLM_YR,CLM_AMT,RCPT_DT,RCPT_DAY,DAY_TAG,CLM.STAT,REIMB_DT,REIMB_YR,EA_DT,RISK
20642,9771,WSA,EFSA0109028,FLXI,3.0,27/1/18,2018,136.0,1/1/18,Monday,HOLIDAY,3,5/3/18,2018,20/9/18,1
20643,10211,WSA,EFSA0109169,BIRT,,29/1/18,2018,4.5,1/1/18,Monday,HOLIDAY,3,5/3/18,2018,20/9/18,1
20644,3620,WSA,EFSA0107530,BIRT,,28/12/17,2017,30.0,15/12/17,Friday,WEEKDAY,3,10/2/18,2018,20/9/18,1
20645,10443,WSA,EFSA0107824,FLXI,1.0,3/1/18,2018,59.0,15/12/17,Friday,WEEKDAY,3,10/2/18,2018,20/9/18,1
20646,7109,WSA,EFSA0107457,FLXI,6.0,27/12/17,2017,467.0,15/12/17,Friday,WEEKDAY,3,11/2/18,2018,20/9/18,0
20647,2012,WSA,EFSA0108607,FLXI,5.0,18/1/18,2018,470.0,15/12/17,Friday,WEEKDAY,3,11/2/18,2018,20/9/18,0
20648,8678,WSA,EFSA0109212,FLXI,1.0,30/1/18,2018,17.9,1/1/18,Monday,HOLIDAY,3,5/3/18,2018,20/9/18,0
20649,9988,WSA,EFSA0107425,MIIS,,26/12/17,2017,100.0,15/12/17,Friday,WEEKDAY,3,12/2/18,2018,20/9/18,0
20650,6595,WSA,EFSA0109048,BIRT,,27/1/18,2018,30.0,1/1/18,Monday,HOLIDAY,3,6/3/18,2018,20/9/18,0
20651,6751,WSA,EFSA0107788,FLXI,5.0,3/1/18,2018,500.0,15/12/17,Friday,WEEKDAY,3,12/2/18,2018,20/9/18,0
20652,9428,WSA,EFSA0108294,FLXI,4.0,13/1/18,2018,117.16,1/1/18,Monday,HOLIDAY,3,9/3/18,2018,20/9/18,0
20653,2499,WSA,EFSA0108462,FLXI,7.0,15/1/18,2018,495.0,15/12/17,Friday,WEEKDAY,3,12/2/18,2018,20/9/18,1
20654,9616,WSA,EFSA0106927,FLXI,7.0,16/12/17,2017,270.0,15/12/17,Friday,WEEKDAY,3,14/2/18,2018,20/9/18,0
20655,6919,WSA,EFSA0107997,FLXI,7.0,7/1/18,2018,140.0,15/12/17,Friday,WEEKDAY,3,14/2/18,2018,20/9/18,0
20656,5306,WSA,EFSA0108783,FLXI,7.0,22/1/18,2018,81.0,1/1/18,Monday,HOLIDAY,3,16/3/18,2018,20/9/18,0
20657,10472,WSA,EFSA0108962,FLXI,4.0,26/1/18,2018,337.0,1/1/18,Monday,HOLIDAY,3,17/3/18,2018,20/9/18,0
20658,1571,WSA,EFSA0108554,BIRT,,17/1/18,2018,30.0,1/1/18,Monday,HOLIDAY,3,18/3/18,2018,20/9/18,0
20659,7977,WSA,EFSA0107521,MIIS,,28/12/17,2017,100.0,15/12/17,Friday,WEEKDAY,3,16/2/18,2018,20/9/18,0
20660,4895,WSA,EFSA0107523,MIIS,,28/12/17,2017,100.0,15/12/17,Friday,WEEKDAY,3,18/2/18,2018,20/9/18,0
20661,1561,WSA,EFSA0108249,MIIS,,12/1/18,2018,100.0,15/12/17,Friday,WEEKDAY,3,18/2/18,2018,20/9/18,0
20662,9881,WSA,EFSA0108678,FLXI,1.0,20/1/18,2018,53.2,1/1/18,Monday,HOLIDAY,3,18/3/18,2018,20/9/18,0
20663,9692,WSA,EFSA0107586,FLXI,7.0,29/12/17,2017,42.75,15/12/17,Friday,WEEKDAY,3,19/2/18,2018,20/9/18,1
20664,1586,WSA,EFSA0107973,BIRT,,6/1/18,2018,3.6,15/12/17,Friday,WEEKDAY,3,19/2/18,2018,20/9/18,0
20665,9191,WSA,EFSA0108263,BIRT,,12/1/18,2018,29.6,15/12/17,Friday,WEEKDAY,3,19/2/18,2018,20/9/18,0
20666,5858,WSA,EFSA0108435,FLXI,7.0,15/1/18,2018,94.91,15/12/17,Friday,WEEKDAY,3,23/2/18,2018,20/9/18,0
20667,10125,WSA,EFSA0107804,MIIS,,3/1/18,2018,100.0,15/12/17,Friday,WEEKDAY,3,25/2/18,2018,20/9/18,0
20668,9366,WSA,EFSA0108059,BIRT,,8/1/18,2018,30.0,15/12/17,Friday,WEEKDAY,3,25/2/18,2018,20/9/18,0
20669,8558,WSA,EFSA0108848,FLXI,3.0,23/1/18,2018,450.0,15/12/17,Friday,WEEKDAY,3,27/2/18,2018,20/9/18,0
20670,9341,WSA,EFSA0107730,BIRT,,1/1/18,2018,5.9,15/12/17,Friday,WEEKDAY,3,1/3/18,2018,20/9/18,0
20671,8757,WSA,EFSA0107871,FLXI,2.0,4/1/18,2018,69.3,15/12/17,Friday,WEEKDAY,3,1/3/18,2018,20/9/18,0
20672,1948,WSA,EFSA0108039,FLXI,5.0,8/1/18,2018,125.0,15/12/17,Friday,WEEKDAY,3,3/3/18,2018,20/9/18,0
20673,6416,WSA,EFSA0108652,FLXI,8.0,19/1/18,2018,489.0,15/12/17,Friday,WEEKDAY,3,6/3/18,2018,20/9/18,0
20674,7051,WSA,EFSA0108452,BIRT,,15/1/18,2018,7.9,15/12/17,Friday,WEEKDAY,3,7/3/18,2018,20/9/18,0
20675,5512,WSA,EFSA0108852,FLXI,1.0,23/1/18,2018,452.0,15/12/17,Friday,WEEKDAY,3,9/3/18,2018,20/9/18,0
20676,7837,WSA,EFSA0108508,FLXI,7.0,16/1/18,2018,457.0,15/12/17,Friday,WEEKDAY,3,10/3/18,2018,20/9/18,0
20677,3896,WSA,EFSA0108213,BIRT,,11/1/18,2018,30.0,15/12/17,Friday,WEEKDAY,3,11/3/18,2018,20/9/18,0
20678,10364,WSA,EFSA0108268,BIRT,,12/1/18,2018,4.5,15/12/17,Friday,WEEKDAY,3,11/3/18,2018,20/9/18,0
20679,2914,WSA,EFSA0108507,FLXI,5.0,16/1/18,2018,481.0,15/12/17,Friday,WEEKDAY,3,13/3/18,2018,20/9/18,0
20680,3801,WSA,EFSA0108291,FLXI,4.0,13/1/18,2018,200.0,15/12/17,Friday,WEEKDAY,3,14/3/18,2018,20/9/18,0
20681,5661,WSA,EFSA0107263,BIRT,,22/12/17,2017,35.0,16/12/17,Saturday,WEEKEND,3,13/1/18,2018,20/9/18,0
20682,1995,WSA,EFSA0107291,FLXI,3.0,23/12/17,2017,40.0,16/12/17,Saturday,WEEKEND,3,23/1/18,2018,20/9/18,0
20683,1814,WSA,EFSA0107549,MIIS,,28/12/17,2017,99.0,16/12/17,Saturday,WEEKEND,3,24/1/18,2018,20/9/18,1
20684,2159,WSA,EFSA0107439,BIRT,,26/12/17,2017,30.0,16/12/17,Saturday,WEEKEND,3,27/1/18,2018,20/9/18,0
20685,2615,WSA,EFSA0107280,MIIS,,23/12/17,2017,100.0,16/12/17,Saturday,WEEKEND,3,31/1/18,2018,20/9/18,0
20686,10263,WSA,EFSA0107107,BIRT,,19/12/17,2017,8.0,16/12/17,Saturday,WEEKEND,3,1/2/18,2018,20/9/18,0
20687,5641,WSA,EFSA0107636,BIRT,,30/12/17,2017,30.0,16/12/17,Saturday,WEEKEND,3,3/2/18,2018,20/9/18,0
20688,4016,WSA,EFSA0108076,BIRT,,8/1/18,2018,33.0,16/12/17,Saturday,WEEKEND,3,3/2/18,2018,20/9/18,0
20689,7211,WSA,EFSA0106982,FLXI,4.0,17/12/17,2017,500.0,16/12/17,Saturday,WEEKEND,3,5/2/18,2018,20/9/18,0
20690,8678,WSA,EFSA0107656,FLXI,2.0,31/12/17,2017,500.0,16/12/17,Saturday,WEEKEND,3,6/2/18,2018,20/9/18,0
20691,1720,WSA,EFSA0107689,MIIS,,31/12/17,2017,36.25,16/12/17,Saturday,WEEKEND,3,6/2/18,2018,20/9/18,0
20692,7420,WSA,EFSA0106997,MIIS,,17/12/17,2017,100.0,16/12/17,Saturday,WEEKEND,3,8/2/18,2018,20/9/18,0
20693,10128,WSA,EFSA0107132,FLXI,5.0,20/12/17,2017,163.48,16/12/17,Saturday,WEEKEND,3,8/2/18,2018,20/9/18,1
20694,4651,WSA,EFSA0107204,BIRT,,21/12/17,2017,30.0,16/12/17,Saturday,WEEKEND,3,9/2/18,2018,20/9/18,1
20695,10133,WSA,EFSA0107507,FLXI,6.0,28/12/17,2017,500.0,16/12/17,Saturday,WEEKEND,3,9/2/18,2018,20/9/18,1
20696,7599,WSA,EFSA0107227,FLXI,4.0,22/12/17,2017,182.0,16/12/17,Saturday,WEEKEND,3,10/2/18,2018,20/9/18,1
20697,3666,WSA,EFSA0107613,FLXI,7.0,30/12/17,2017,500.0,16/12/17,Saturday,WEEKEND,3,12/2/18,2018,20/9/18,1
20698,9792,WSA,EFSA0108933,MIIS,,25/1/18,2018,100.0,1/1/18,Monday,HOLIDAY,3,18/3/18,2018,20/9/18,0
20699,9037,WSA,EFSA0109283,FLXI,1.0,1/2/18,2018,150.0,1/1/18,Monday,HOLIDAY,3,18/3/18,2018,20/9/18,0
20700,4882,WSA,EFSA0108117,FLXI,7.0,9/1/18,2018,7.49,16/12/17,Saturday,WEEKEND,3,12/2/18,2018,20/9/18,0
20701,2028,WSA,EFSA0108806,FLXI,7.0,23/1/18,2018,121.58,1/1/18,Monday,HOLIDAY,3,20/3/18,2018,20/9/18,0
20702,8993,WSA,EFSA0108246,MIIS,,12/1/18,2018,100.0,16/12/17,Saturday,WEEKEND,3,12/2/18,2018,20/9/18,0
20703,9338,WSA,EFSA0108981,MIIS,,26/1/18,2018,100.0,1/1/18,Monday,HOLIDAY,3,20/3/18,2018,20/9/18,0
20704,8179,WSA,EFSA0109017,FLXI,4.0,27/1/18,2018,500.0,1/1/18,Monday,HOLIDAY,3,22/3/18,2018,20/9/18,0
20705,10161,WSA,EFSA0108916,FLXI,4.0,25/1/18,2018,173.0,1/1/18,Monday,HOLIDAY,3,23/3/18,2018,20/9/18,0
20706,4741,WSA,EFSA0108654,MIIS,,19/1/18,2018,97.0,16/12/17,Saturday,WEEKEND,3,12/2/18,2018,20/9/18,0
20707,2252,WSA,EFSA0107189,FLXI,2.0,21/12/17,2017,100.0,16/12/17,Saturday,WEEKEND,3,13/2/18,2018,20/9/18,0
20708,2499,WSA,EFSA0109673,FLXI,1.0,9/2/18,2018,465.0,1/1/18,Monday,HOLIDAY,3,23/3/18,2018,20/9/18,0
20709,10145,WSA,EFSA0107253,BIRT,,22/12/17,2017,4.6,16/12/17,Saturday,WEEKEND,3,13/2/18,2018,20/9/18,0
20710,9258,WSA,EFSA0107582,FLXI,4.0,29/12/17,2017,89.98,16/12/17,Saturday,WEEKEND,3,14/2/18,2018,20/9/18,0
20711,5145,WSA,EFSA0109136,FLXI,3.0,29/1/18,2018,160.5,1/1/18,Monday,HOLIDAY,3,28/3/18,2018,20/9/18,0
20712,9622,WSA,EFSA0107806,MIIS,,3/1/18,2018,100.0,16/12/17,Saturday,WEEKEND,3,14/2/18,2018,20/9/18,0
20713,10371,WSA,EFSA0108060,BIRT,,8/1/18,2018,30.0,16/12/17,Saturday,WEEKEND,3,15/2/18,2018,20/9/18,0
20714,4359,WSA,EFSA0108260,BIRT,,12/1/18,2018,30.0,16/12/17,Saturday,WEEKEND,3,16/2/18,2018,20/9/18,0
20715,4978,WSA,EFSA0107798,FLXI,2.0,3/1/18,2018,162.0,16/12/17,Saturday,WEEKEND,3,17/2/18,2018,20/9/18,0
20716,1715,WSA,EFSA0109247,FLXI,3.0,31/1/18,2018,53.31,1/1/18,Monday,HOLIDAY,3,30/3/18,2018,20/9/18,0
20717,4802,WSA,EFSA0107819,FLXI,3.0,3/1/18,2018,90.0,16/12/17,Saturday,WEEKEND,3,17/2/18,2018,20/9/18,0
20718,10530,WSA,EFSA0108702,FLXI,1.0,20/1/18,2018,455.0,16/12/17,Saturday,WEEKEND,3,17/2/18,2018,20/9/18,0
20719,9122,WSA,EFSA0107305,FLXI,4.0,24/12/17,2017,500.0,16/12/17,Saturday,WEEKEND,3,18/2/18,2018,20/9/18,0
20720,2191,WSA,EFSA0107802,FLXI,5.0,3/1/18,2018,146.0,16/12/17,Saturday,WEEKEND,3,18/2/18,2018,20/9/18,0
20721,8955,WSA,EFSA0107188,FLXI,5.0,21/12/17,2017,120.0,16/12/17,Saturday,WEEKEND,3,19/2/18,2018,20/9/18,0
20722,10127,WSA,EFSA0107235,MIIS,,22/12/17,2017,100.0,16/12/17,Saturday,WEEKEND,3,19/2/18,2018,20/9/18,0
20723,1593,WSA,EFSA0107781,FLXI,3.0,3/1/18,2018,500.0,16/12/17,Saturday,WEEKEND,3,19/2/18,2018,20/9/18,1
20724,1690,WSA,EFSA0107335,FLXI,1.0,24/12/17,2017,99.2,16/12/17,Saturday,WEEKEND,3,20/2/18,2018,20/9/18,0
20725,4745,WSA,EFSA0107725,FLXI,2.0,1/1/18,2018,54.7,16/12/17,Saturday,WEEKEND,3,20/2/18,2018,20/9/18,0
20726,6123,WSA,EFSA0108562,FLXI,4.0,17/1/18,2018,469.0,16/12/17,Saturday,WEEKEND,3,20/2/18,2018,20/9/18,0
20727,4576,WSA,EFSA0107607,FLXI,3.0,30/12/17,2017,500.0,16/12/17,Saturday,WEEKEND,3,21/2/18,2018,20/9/18,1
20728,10992,WSA,EFSA0108183,FLXI,5.0,11/1/18,2018,368.0,16/12/17,Saturday,WEEKEND,3,22/2/18,2018,20/9/18,0
20729,9691,WSA,EFSA0107658,FLXI,4.0,31/12/17,2017,500.0,16/12/17,Saturday,WEEKEND,3,23/2/18,2018,20/9/18,0
20730,1806,WSA,EFSA0108451,FLXI,8.0,15/1/18,2018,11.0,16/12/17,Saturday,WEEKEND,3,23/2/18,2018,20/9/18,0
20731,3911,WSA,EFSA0107942,FLXI,7.0,6/1/18,2018,500.0,16/12/17,Saturday,WEEKEND,3,24/2/18,2018,20/9/18,1
20732,9420,WSA,EFSA0107455,FLXI,6.0,27/12/17,2017,500.0,16/12/17,Saturday,WEEKEND,3,25/2/18,2018,20/9/18,0
20733,5020,WSA,EFSA0107787,FLXI,5.0,3/1/18,2018,500.0,16/12/17,Saturday,WEEKEND,3,27/2/18,2018,20/9/18,0
20734,8676,WSA,EFSA0108281,FLXI,1.0,13/1/18,2018,500.0,16/12/17,Saturday,WEEKEND,3,28/2/18,2018,20/9/18,0
20735,5566,WSA,EFSA0107794,FLXI,5.0,3/1/18,2018,192.5,16/12/17,Saturday,WEEKEND,3,3/3/18,2018,20/9/18,0
20736,10811,WSA,EFSA0107879,BIRT,,4/1/18,2018,24.2,16/12/17,Saturday,WEEKEND,3,4/3/18,2018,20/9/18,0
20737,3855,WSA,EFSA0108950,FLXI,1.0,25/1/18,2018,474.0,16/12/17,Saturday,WEEKEND,3,4/3/18,2018,20/9/18,0
20738,9937,WSA,EFSA0108013,BIRT,,7/1/18,2018,30.0,16/12/17,Saturday,WEEKEND,3,5/3/18,2018,20/9/18,0
20739,1573,WSA,EFSA0108283,FLXI,5.0,13/1/18,2018,500.0,16/12/17,Saturday,WEEKEND,3,7/3/18,2018,20/9/18,1
20740,10365,WSA,EFSA0108356,MIIS,,14/1/18,2018,100.0,16/12/17,Saturday,WEEKEND,3,9/3/18,2018,20/9/18,0
20741,9451,WSA,EFSA0108483,FLXI,5.0,16/1/18,2018,180.0,16/12/17,Saturday,WEEKEND,3,9/3/18,2018,20/9/18,0
20742,7914,WSA,EFSA0107142,MIIS,,20/12/17,2017,100.0,17/12/17,Sunday,WEEKEND,3,24/1/18,2018,20/9/18,0
20743,11113,WSA,EFSA0109188,FLXI,4.0,30/1/18,2018,300.0,1/1/18,Monday,HOLIDAY,3,31/3/18,2018,20/9/18,0
20744,9299,WSA,EFSA0107368,FLXI,7.0,25/12/17,2017,170.0,17/12/17,Sunday,WEEKEND,3,24/1/18,2018,20/9/18,0
20745,7476,WSA,EFSA0107079,FLXI,6.0,19/12/17,2017,158.19,17/12/17,Sunday,WEEKEND,3,27/1/18,2018,20/9/18,0
20746,5822,WSA,EFSA0107243,FLXI,3.0,22/12/17,2017,66.0,17/12/17,Sunday,WEEKEND,3,27/1/18,2018,20/9/18,0
20747,7020,WSA,EFSA0107982,MIIS,,6/1/18,2018,91.0,17/12/17,Sunday,WEEKEND,3,27/1/18,2018,20/9/18,0
20748,11297,WSA,EFSA0107846,MIIS,,3/1/18,2018,97.0,17/12/17,Sunday,WEEKEND,3,29/1/18,2018,20/9/18,0
20749,2453,WSA,EFSA0107181,FLXI,5.0,21/12/17,2017,500.0,17/12/17,Sunday,WEEKEND,3,31/1/18,2018,20/9/18,0
20750,10020,WSA,EFSA0107574,MIIS,,29/12/17,2017,100.0,17/12/17,Sunday,WEEKEND,3,1/2/18,2018,20/9/18,0
20751,7494,WSA,EFSA0108176,BIRT,,10/1/18,2018,32.0,17/12/17,Sunday,WEEKEND,3,1/2/18,2018,20/9/18,1
20752,5790,WSA,EFSA0107929,BIRT,,5/1/18,2018,36.0,17/12/17,Sunday,WEEKEND,3,2/2/18,2018,20/9/18,1
20753,3122,WSA,EFSA0107145,FLXI,7.0,20/12/17,2017,42.02,17/12/17,Sunday,WEEKEND,3,4/2/18,2018,20/9/18,0
20754,8559,WSA,EFSA0107531,BIRT,,28/12/17,2017,30.0,17/12/17,Sunday,WEEKEND,3,4/2/18,2018,20/9/18,0
20755,2273,WSA,EFSA0107411,FLXI,7.0,26/12/17,2017,500.0,17/12/17,Sunday,WEEKEND,3,5/2/18,2018,20/9/18,1
20756,8224,WSA,EFSA0109575,FLXI,3.0,7/2/18,2018,468.0,1/1/18,Monday,HOLIDAY,3,6/4/18,2018,20/9/18,1
20757,5089,WSA,EFSA0107904,FLXI,3.0,5/1/18,2018,68.9,2/1/18,Tuesday,WEEKDAY,3,6/2/18,2018,20/9/18,0
20758,5236,WSA,EFSA0107041,MIIS,,18/12/17,2017,100.0,17/12/17,Sunday,WEEKEND,3,6/2/18,2018,20/9/18,1
20759,2104,WSA,EFSA0108099,MIIS,,9/1/18,2018,100.0,2/1/18,Tuesday,WEEKDAY,3,10/2/18,2018,20/9/18,1
20760,5363,WSA,EFSA0107279,MIIS,,23/12/17,2017,100.0,17/12/17,Sunday,WEEKEND,3,6/2/18,2018,20/9/18,1
20761,7126,WSA,EFSA0108184,FLXI,2.0,11/1/18,2018,267.5,2/1/18,Tuesday,WEEKDAY,3,11/2/18,2018,20/9/18,1
20762,7189,WSA,EFSA0107295,FLXI,1.0,23/12/17,2017,21.0,17/12/17,Sunday,WEEKEND,3,6/2/18,2018,20/9/18,1
20763,6382,WSA,EFSA0107723,FLXI,3.0,1/1/18,2018,85.6,17/12/17,Sunday,WEEKEND,3,6/2/18,2018,20/9/18,1
20764,6304,WSA,EFSA0107851,FLXI,5.0,4/1/18,2018,500.0,2/1/18,Tuesday,WEEKDAY,3,14/2/18,2018,20/9/18,0
20765,9761,WSA,EFSA0108510,FLXI,6.0,16/1/18,2018,486.0,17/12/17,Sunday,WEEKEND,3,6/2/18,2018,20/9/18,0
20766,3174,WSA,EFSA0107402,FLXI,1.0,26/12/17,2017,500.0,17/12/17,Sunday,WEEKEND,3,7/2/18,2018,20/9/18,0
20767,9470,WSA,EFSA0108084,FLXI,7.0,9/1/18,2018,342.0,2/1/18,Tuesday,WEEKDAY,3,14/2/18,2018,20/9/18,0
20768,5775,WSA,EFSA0107855,FLXI,4.0,4/1/18,2018,131.65,17/12/17,Sunday,WEEKEND,3,8/2/18,2018,20/9/18,0
20769,11088,WSA,EFSA0108610,MIIS,,18/1/18,2018,103.0,17/12/17,Sunday,WEEKEND,3,8/2/18,2018,20/9/18,0
20770,5350,WSA,EFSA0108290,FLXI,1.0,13/1/18,2018,249.4,2/1/18,Tuesday,WEEKDAY,3,14/2/18,2018,20/9/18,0
20771,6640,WSA,EFSA0108611,MIIS,,18/1/18,2018,96.0,17/12/17,Sunday,WEEKEND,3,9/2/18,2018,20/9/18,0
20772,8385,WSA,EFSA0107680,MIIS,,31/12/17,2017,100.0,17/12/17,Sunday,WEEKEND,3,10/2/18,2018,20/9/18,0
20773,6635,WSA,EFSA0108204,FLXI,2.0,11/1/18,2018,74.7,17/12/17,Sunday,WEEKEND,3,10/2/18,2018,20/9/18,0
20774,8459,WSA,EFSA0108461,FLXI,5.0,15/1/18,2018,490.0,17/12/17,Sunday,WEEKEND,3,10/2/18,2018,20/9/18,0
20775,6433,WSA,EFSA0108564,FLXI,5.0,17/1/18,2018,465.0,17/12/17,Sunday,WEEKEND,3,11/2/18,2018,20/9/18,0
20776,9378,WSA,EFSA0107186,FLXI,7.0,21/12/17,2017,169.0,17/12/17,Sunday,WEEKEND,3,12/2/18,2018,20/9/18,0
20777,11119,WSA,EFSA0108459,FLXI,4.0,15/1/18,2018,453.0,17/12/17,Sunday,WEEKEND,3,12/2/18,2018,20/9/18,0
20778,9208,WSA,EFSA0108513,MIIS,,16/1/18,2018,94.0,17/12/17,Sunday,WEEKEND,3,12/2/18,2018,20/9/18,0
20779,4311,WSA,EFSA0108064,BIRT,,8/1/18,2018,30.0,17/12/17,Sunday,WEEKEND,3,13/2/18,2018,20/9/18,0
20780,11294,WSA,EFSA0107255,BIRT,,22/12/17,2017,1.3,17/12/17,Sunday,WEEKEND,3,14/2/18,2018,20/9/18,0
20781,8858,WSA,EFSA0108374,FLXI,3.0,14/1/18,2018,30.0,17/12/17,Sunday,WEEKEND,3,14/2/18,2018,20/9/18,0
20782,5261,WSA,EFSA0107917,BIRT,,5/1/18,2018,7.3,17/12/17,Sunday,WEEKEND,3,15/2/18,2018,20/9/18,0
20783,10733,WSA,EFSA0108011,BIRT,,7/1/18,2018,30.0,17/12/17,Sunday,WEEKEND,3,15/2/18,2018,20/9/18,1
20784,3605,WSA,EFSA0108047,MIIS,,8/1/18,2018,100.0,17/12/17,Sunday,WEEKEND,3,15/2/18,2018,20/9/18,0
20785,1806,WSA,EFSA0108197,MIIS,,11/1/18,2018,100.0,17/12/17,Sunday,WEEKEND,3,15/2/18,2018,20/9/18,0
20786,7143,WSA,EFSA0108352,MIIS,,14/1/18,2018,100.0,17/12/17,Sunday,WEEKEND,3,15/2/18,2018,20/9/18,0
20787,1719,WSA,EFSA0107488,BIRT,,27/12/17,2017,4.5,17/12/17,Sunday,WEEKEND,3,16/2/18,2018,20/9/18,0
20788,8959,WSA,EFSA0108316,BIRT,,13/1/18,2018,30.0,17/12/17,Sunday,WEEKEND,3,16/2/18,2018,20/9/18,1
20789,7638,WSA,EFSA0108708,MIIS,,20/1/18,2018,99.0,17/12/17,Sunday,WEEKEND,3,16/2/18,2018,20/9/18,0
20790,8801,WSA,EFSA0107435,FLXI,6.0,26/12/17,2017,37.45,17/12/17,Sunday,WEEKEND,3,17/2/18,2018,20/9/18,0
20791,6243,WSA,EFSA0107485,FLXI,8.0,27/12/17,2017,11.0,17/12/17,Sunday,WEEKEND,3,17/2/18,2018,20/9/18,0
20792,8580,WSA,EFSA0107629,FLXI,7.0,30/12/17,2017,50.36,17/12/17,Sunday,WEEKEND,3,18/2/18,2018,20/9/18,0
20793,7634,WSA,EFSA0107682,FLXI,3.0,31/12/17,2017,90.0,17/12/17,Sunday,WEEKEND,3,18/2/18,2018,20/9/18,0
20794,8002,WSA,EFSA0107384,BIRT,,25/12/17,2017,30.0,17/12/17,Sunday,WEEKEND,3,19/2/18,2018,20/9/18,0
20795,5800,WSA,EFSA0107767,BIRT,,2/1/18,2018,4.5,17/12/17,Sunday,WEEKEND,3,19/2/18,2018,20/9/18,0
20796,3150,WSA,EFSA0108424,MIIS,,15/1/18,2018,100.0,2/1/18,Tuesday,WEEKDAY,3,14/2/18,2018,20/9/18,0
20797,8559,WSA,EFSA0108085,FLXI,4.0,9/1/18,2018,306.0,17/12/17,Sunday,WEEKEND,3,19/2/18,2018,20/9/18,0
20798,5757,WSA,EFSA0108758,BIRT,,21/1/18,2018,34.0,2/1/18,Tuesday,WEEKDAY,3,14/2/18,2018,20/9/18,0
20799,1826,WSA,EFSA0108248,MIIS,,12/1/18,2018,100.0,17/12/17,Sunday,WEEKEND,3,19/2/18,2018,20/9/18,0
20800,8603,WSA,EFSA0107339,FLXI,3.0,24/12/17,2017,34.0,17/12/17,Sunday,WEEKEND,3,20/2/18,2018,20/9/18,0
20801,2076,WSA,EFSA0107902,MIIS,,5/1/18,2018,100.0,17/12/17,Sunday,WEEKEND,3,21/2/18,2018,20/9/18,0
20802,10911,WSA,EFSA0108061,BIRT,,8/1/18,2018,30.0,2/1/18,Tuesday,WEEKDAY,3,15/2/18,2018,20/9/18,1
20803,10609,WSA,EFSA0108096,MIIS,,9/1/18,2018,100.0,2/1/18,Tuesday,WEEKDAY,3,18/2/18,2018,20/9/18,0
20804,6168,WSA,EFSA0108206,FLXI,1.0,11/1/18,2018,58.0,17/12/17,Sunday,WEEKEND,3,22/2/18,2018,20/9/18,1
20805,9098,WSA,EFSA0108055,FLXI,3.0,8/1/18,2018,61.22,2/1/18,Tuesday,WEEKDAY,3,19/2/18,2018,20/9/18,1
20806,11075,WSA,EFSA0108495,FLXI,3.0,16/1/18,2018,63.0,2/1/18,Tuesday,WEEKDAY,3,19/2/18,2018,20/9/18,1
20807,8594,WSA,EFSA0108466,FLXI,4.0,16/1/18,2018,500.0,2/1/18,Tuesday,WEEKDAY,3,20/2/18,2018,20/9/18,1
20808,10097,WSA,EFSA0108020,BIRT,,7/1/18,2018,3.1,2/1/18,Tuesday,WEEKDAY,3,21/2/18,2018,20/9/18,1
20809,1789,WSA,EFSA0109184,BIRT,,29/1/18,2018,35.0,2/1/18,Tuesday,WEEKDAY,3,22/2/18,2018,20/9/18,1
20810,6857,WSA,EFSA0108065,BIRT,,8/1/18,2018,30.0,17/12/17,Sunday,WEEKEND,3,23/2/18,2018,20/9/18,0
20811,3067,WSA,EFSA0108689,BIRT,,20/1/18,2018,30.0,2/1/18,Tuesday,WEEKDAY,3,23/2/18,2018,20/9/18,0
20812,7774,WSA,EFSA0107827,FLXI,7.0,3/1/18,2018,50.39,2/1/18,Tuesday,WEEKDAY,3,24/2/18,2018,20/9/18,0
20813,7705,WSA,EFSA0108429,MIIS,,15/1/18,2018,100.0,17/12/17,Sunday,WEEKEND,3,23/2/18,2018,20/9/18,0
20814,6941,WSA,EFSA0108697,FLXI,5.0,20/1/18,2018,479.0,17/12/17,Sunday,WEEKEND,3,23/2/18,2018,20/9/18,0
20815,2166,WSA,EFSA0107857,FLXI,1.0,4/1/18,2018,112.96,17/12/17,Sunday,WEEKEND,3,24/2/18,2018,20/9/18,0
20816,5913,WSA,EFSA0108136,FLXI,1.0,10/1/18,2018,271.0,17/12/17,Sunday,WEEKEND,3,24/2/18,2018,20/9/18,0
20817,5575,WSA,EFSA0108037,FLXI,7.0,8/1/18,2018,172.88,2/1/18,Tuesday,WEEKDAY,3,24/2/18,2018,20/9/18,0
20818,2170,WSA,EFSA0108486,FLXI,5.0,16/1/18,2018,130.5,2/1/18,Tuesday,WEEKDAY,3,25/2/18,2018,20/9/18,0
20819,10264,WSA,EFSA0107914,FLXI,7.0,5/1/18,2018,19.9,17/12/17,Sunday,WEEKEND,3,26/2/18,2018,20/9/18,0
20820,6005,WSA,EFSA0108456,BIRT,,15/1/18,2018,3.6,17/12/17,Sunday,WEEKEND,3,2/3/18,2018,20/9/18,0
20821,1862,WSA,EFSA0107878,BIRT,,4/1/18,2018,30.0,17/12/17,Sunday,WEEKEND,3,3/3/18,2018,20/9/18,0
20822,10537,WSA,EFSA0108934,MIIS,,25/1/18,2018,100.0,2/1/18,Tuesday,WEEKDAY,3,26/2/18,2018,20/9/18,0
20823,4087,WSA,EFSA0108188,FLXI,3.0,11/1/18,2018,226.0,17/12/17,Sunday,WEEKEND,3,3/3/18,2018,20/9/18,0
